seqno,name,filename,domainname,date,time
203,新北市政府衛生局,107年11月(107年度月子餐稽查專案計畫書)抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=2289,20230731,153030
204,新北市政府衛生局,107年12月(膠囊錠狀塑化劑)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/107%E5%B9%B411%E6%9C%88%E3%80%90%E8%86%A0%E5%9B%8A%E9%8C%A0%E7%8B%80-%E5%A1%91%E5%8C%96%E5%8A%91%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
205,新北市政府衛生局,107年12月(後市場農藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/107%E5%B9%B412%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91.pdf,20230731,153030
206,新北市政府衛生局,107年12月(本局刈包衛生標準)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/107%E5%B9%B412%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%88%88%E5%8C%85%E8%A1%9B%E7%94%9F%E6%A8%99%E6%BA%96%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
207,新北市政府衛生局,107年12月(本局鍋貼水餃衛生標準)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/107%E5%B9%B412%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%8D%8B%E8%B2%BC%E6%B0%B4%E9%A4%83%E8%A1%9B%E7%94%9F%E6%A8%99%E6%BA%96%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
208,新北市政府衛生局,107年12月(107年基因改造食品稽查專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/107%E5%B9%B412%E6%9C%88%E3%80%90107%E5%B9%B4%E5%9F%BA%E5%9B%A0%E6%94%B9%E9%80%A0%E9%A3%9F%E5%93%81%E7%A8%BD%E6%9F%A5%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
209,新北市政府衛生局,107年12月(醬料非食用化學色素)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/107%E5%B9%B412%E6%9C%88%E3%80%90%E9%86%AC%E6%96%99-%E9%9D%9E%E9%A3%9F%E7%94%A8%E5%8C%96%E5%AD%B8%E8%89%B2%E7%B4%A0%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
210,新北市政府衛生局,108年1月(本局關東煮抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B41%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%97%9C%E6%9D%B1%E7%85%AE%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
211,新北市政府衛生局,108年1月(元宵抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B41%E6%9C%88%E3%80%90%E5%85%83%E5%AE%B5%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
212,新北市政府衛生局,108年1月(聯合分工麵包糕餅抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/1%E6%9C%88%E9%BA%B5%E5%8C%85%E7%B3%95%E9%A4%85(1).pdf,20230731,153030
213,新北市政府衛生局,108年1月(後市場農藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B41%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88(1).pdf,20230731,153030
214,新北市政府衛生局,108年1月(春節抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B41%E6%9C%88%E3%80%90%E6%98%A5%E7%AF%80%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
215,新北市政府衛生局,108年2月(後市場動物用藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B42%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91.pdf,20230731,153030
216,新北市政府衛生局,108年2月(香辛料黃麴毒素抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B42%E6%9C%88%E3%80%90%E9%A6%99%E8%BE%9B%E6%96%99-%E9%BB%83%E9%BA%B4%E6%AF%92%E7%B4%A0%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88(3).pdf,20230731,153030
217,新北市政府衛生局,108年2月(花生粉黃麴毒素抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B42%E6%9C%88%E3%80%90%E8%8A%B1%E7%94%9F%E7%B2%89-%E9%BB%83%E9%BA%B4%E6%AF%92%E7%B4%A0%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
218,新北市政府衛生局,108年2月(後市場農藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B42%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
219,新北市政府衛生局,108年3月(本局例行性檢驗蛋品農藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E8%9B%8B%E5%93%81-%E8%BE%B2%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88(2).pdf,20230731,153030
220,新北市政府衛生局,108年3月(本局餐車小吃)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%A4%90%E8%BB%8A%E5%B0%8F%E5%90%83%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
221,新北市政府衛生局,108年3月(後市場動物用藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91.pdf,20230731,153030
222,新北市政府衛生局,108年3月(聯合分工生魚片)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E7%94%9F%E9%AD%9A%E7%89%87%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
223,新北市政府衛生局,108年3月(醃漬蔬菜專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E9%86%83%E6%BC%AC%E8%94%AC%E8%8F%9C%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
224,新北市政府衛生局,108年3月(後市場真菌專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E7%9C%9F%E8%8F%8C%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
225,新北市政府衛生局,108年3月(後市場重金屬專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
226,新北市政府衛生局,108年3月(兒童節糖果零食)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E5%85%92%E7%AB%A5%E7%AF%80-%E7%B3%96%E6%9E%9C%E9%9B%B6%E9%A3%9F%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
227,新北市政府衛生局,108年3月(本局嬰兒副食品專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%AC%B0%E5%85%92%E5%89%AF%E9%A3%9F%E5%93%81%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
228,新北市政府衛生局,108年3月(本局嬰幼兒奶粉抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%AC%B0%E5%B9%BC%E5%85%92%E5%A5%B6%E7%B2%89%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
229,新北市政府衛生局,108年3月(本局加強檢驗蛋品農藥及動物用藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E5%8A%A0%E5%BC%B7%E6%AA%A2%E9%A9%97-%E8%9B%8B%E5%93%81-%E8%BE%B2%E8%97%A5%E5%8F%8A%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88(2).pdf,20230731,153030
230,新北市政府衛生局,108年3月(清明節抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B43%E6%9C%88%E3%80%90%E6%B8%85%E6%98%8E%E7%AF%80%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91.pdf,20230731,153030
231,新北市政府衛生局,108年4月(本局嬰兒奶嘴奶瓶抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B44%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%AC%B0%E5%85%92%E5%A5%B6%E5%98%B4%E5%A5%B6%E7%93%B6%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
232,新北市政府衛生局,108年4月(本局乳製品抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B44%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E4%B9%B3%E8%A3%BD%E5%93%81%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
233,新北市政府衛生局,108年4月(後市場農藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B44%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
234,新北市政府衛生局,108年4月(本局例行性檢驗動物用藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B44%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
235,新北市政府衛生局,108年4月(後市場真菌專案複抽)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B44%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E7%9C%9F%E8%8F%8C%E5%B0%88%E6%A1%88%E8%A4%87%E6%8A%BD%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
236,新北市政府衛生局,108年4月(後市場重金屬專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B44%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
237,新北市政府衛生局,108年5月(後市場動物用藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91(1).pdf,20230731,153030
238,新北市政府衛生局,108年5月(本局壽司飯糰與黃薑片)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%A3%BD%E5%8F%B8%E9%A3%AF%E7%B3%B0%E8%88%87%E9%BB%83%E8%96%91%E7%89%87%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
239,新北市政府衛生局,108年5月(本局母親節蛋糕)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%AF%8D%E8%A6%AA%E7%AF%80%E8%9B%8B%E7%B3%95%E3%80%91.pdf,20230731,153030
240,新北市政府衛生局,108年5月(本局慕斯蛋糕)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%85%95%E6%96%AF%E8%9B%8B%E7%B3%95%E3%80%91.pdf,20230731,153030
241,新北市政府衛生局,108年5月(聯合分工食用油脂)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E9%A3%9F%E7%94%A8%E6%B2%B9%E8%84%82%E3%80%91.pdf,20230731,153030
242,新北市政府衛生局,108年5月(本局重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
243,新北市政府衛生局,108年5月(食藥署現場調製飲料冰品販賣業稽查抽驗計畫)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E9%A3%9F%E8%97%A5%E7%BD%B2-%E7%8F%BE%E5%A0%B4%E8%AA%BF%E8%A3%BD%E9%A3%B2%E6%96%99%E5%86%B0%E5%93%81%E8%B2%A9%E8%B3%A3%E6%A5%AD%E7%A8%BD%E6%9F%A5%E6%8A%BD%E9%A9%97%E8%A8%88%E7%95%AB%E3%80%91.pdf,20230731,153030
244,新北市政府衛生局,108年5月(食藥署早餐暨人氣早午餐業者稽查抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E9%A3%9F%E8%97%A5%E7%BD%B2-%E7%8F%BE%E5%A0%B4%E8%AA%BF%E8%A3%BD%E9%A3%B2%E6%96%99%E5%86%B0%E5%93%81%E8%B2%A9%E8%B3%A3%E6%A5%AD%E7%A8%BD%E6%9F%A5%E6%8A%BD%E9%A9%97%E8%A8%88%E7%95%AB%E3%80%91.pdf,20230731,153030
245,新北市政府衛生局,108年5月(食藥署人氣美食餐廳稽查專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E9%A3%9F%E8%97%A5%E7%BD%B2-%E4%BA%BA%E6%B0%A3%E7%BE%8E%E9%A3%9F%E9%A4%90%E5%BB%B3%E7%A8%BD%E6%9F%A5%E5%B0%88%E6%A1%88%E3%80%91.pdf,20230731,153030
246,新北市政府衛生局,108年5月(專案108年度食用冰塊製造業稽查專案計畫)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E5%B0%88%E6%A1%88-108%E5%B9%B4%E5%BA%A6%E9%A3%9F%E7%94%A8%E5%86%B0%E5%A1%8A%E8%A3%BD%E9%80%A0%E6%A5%AD%E7%A8%BD%E6%9F%A5%E5%B0%88%E6%A1%88%E8%A8%88%E7%95%AB%E3%80%91.pdf,20230731,153030
247,新北市政府衛生局,108年5月(專案108年乳品加工食品業HACCP稽查專案計畫)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E5%B0%88%E6%A1%88-108%E5%B9%B4%E4%B9%B3%E5%93%81%E5%8A%A0%E5%B7%A5%E9%A3%9F%E5%93%81%E6%A5%ADHACCP%E7%A8%BD%E6%9F%A5%E5%B0%88%E6%A1%88%E8%A8%88%E7%95%AB%E3%80%91.pdf,20230731,153030
248,新北市政府衛生局,108年5月(後市場5月農藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-5%E6%9C%88%E8%BE%B2%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91.pdf,20230731,153030
249,新北市政府衛生局,108年5月(端午節抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B45%E6%9C%88%E3%80%90%E7%AB%AF%E5%8D%88%E7%AF%80%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%20.pdf,20230731,153030
250,新北市政府衛生局,108年6月(食藥署金針抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B46%E6%9C%88%E3%80%90%E9%A3%9F%E8%97%A5%E7%BD%B2%E9%87%91%E9%87%9D%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%20.pdf,20230731,153030
251,新北市政府衛生局,108年6月(本局金針加強抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B46%E6%9C%88%E3%80%90%E9%A3%9F%E8%97%A5%E7%BD%B2%E9%87%91%E9%87%9D%E6%8A%BD%E9%A9%97%E5%B0%88%E6%A1%88%E3%80%91%20.pdf,20230731,153030
252,新北市政府衛生局,108年6月(本局濕麵製品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B46%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%BF%95%E9%BA%B5%E8%A3%BD%E5%93%81%E6%8A%BD%E9%A9%97%E3%80%91%20.pdf,20230731,153030
253,新北市政府衛生局,108年6月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B46%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
254,新北市政府衛生局,108年6月(烘焙原料販售專案食品容器具抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B46%E6%9C%88%E3%80%90%E7%83%98%E7%84%99%E5%8E%9F%E6%96%99%E8%B2%A9%E5%94%AE%E5%B0%88%E6%A1%88-%E9%A3%9F%E5%93%81%E5%AE%B9%E5%99%A8%E5%85%B7%E6%8A%BD%E9%A9%97%E3%80%91.pdf,20230731,153030
255,新北市政府衛生局,108年6月(本局沙拉麵包)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B46%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%B2%99%E6%8B%89%E9%BA%B5%E5%8C%85%E3%80%91.pdf,20230731,153030
256,新北市政府衛生局,108年6月(後市場農藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B46%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88(1).pdf,20230731,153030
257,新北市政府衛生局,108年6月(本局例行性檢驗重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B46%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
258,新北市政府衛生局,108年6月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B46%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91.pdf,20230731,153030
259,新北市政府衛生局,108年6月(本局米濕製品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B46%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E7%B1%B3%E6%BF%95%E8%A3%BD%E5%93%81%E6%8A%BD%E9%A9%97%E3%80%91%20.pdf,20230731,153030
260,新北市政府衛生局,108年7月(本局澱粉類製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B47%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%BE%B1%E7%B2%89%E9%A1%9E%E8%A3%BD%E5%93%81%E3%80%91%20.pdf,20230731,153030
261,新北市政府衛生局,108年7月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B47%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88(1).pdf,20230731,153030
262,新北市政府衛生局,108年7月(本局例行性檢驗滷味)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B47%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E6%BB%B7%E5%91%B3%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
263,新北市政府衛生局,108年7月(本局例行性檢驗重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B47%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
264,新北市政府衛生局,108年7月(本局例行性檢驗紙製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B47%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E7%B4%99%E8%A3%BD%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
265,新北市政府衛生局,108年8月(聯合分工膠錠食品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E8%86%A0%E9%8C%A0%E9%A3%9F%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
266,新北市政府衛生局,108年8月(本局例行性檢驗麵條)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E9%BA%B5%E6%A2%9D%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
267,新北市政府衛生局,108年8月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
268,新北市政府衛生局,108年8月(中元節應景食品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E4%B8%AD%E5%85%83%E7%AF%80%E6%87%89%E6%99%AF%E9%A3%9F%E5%93%81%E6%8A%BD%E9%A9%97%E3%80%91%20.pdf,20230731,153030
269,新北市政府衛生局,108年8月(飲冰品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E9%A3%B2%E5%86%B0%E5%93%81%E6%8A%BD%E9%A9%97%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88(1).pdf,20230731,153030
270,新北市政府衛生局,108年8月(後市場真菌毒素)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E7%9C%9F%E8%8F%8C%E6%AF%92%E7%B4%A0%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
