year,months,organ,kind,number,numofpeople
113,8,土城分局,没入攤架,0,0
113,8,新店分局,没入攤架,0,0
113,8,蘆洲分局,没入攤架,0,0
113,8,三峽分局,没入攤架,0,0
113,8,樹林分局,没入攤架,0,0
113,8,汐止分局,没入攤架,0,0
113,8,淡水分局,没入攤架,0,0
113,8,瑞芳分局,没入攤架,0,0
113,8,金山分局,没入攤架,0,0
113,8,林口分局,没入攤架,0,0
113,8,總　　　計,拆除攤架,0,0
113,8,板橋分局,拆除攤架,0,0
113,8,海山分局,拆除攤架,0,0
113,8,中和分局,拆除攤架,0,0
113,8,永和分局,拆除攤架,0,0
113,8,三重分局,拆除攤架,0,0
113,8,新莊分局,拆除攤架,0,0
113,8,土城分局,拆除攤架,0,0
113,8,新店分局,拆除攤架,0,0
113,8,蘆洲分局,拆除攤架,0,0
113,8,三峽分局,拆除攤架,0,0
113,8,樹林分局,拆除攤架,0,0
113,8,汐止分局,拆除攤架,0,0
113,8,淡水分局,拆除攤架,0,0
113,8,瑞芳分局,拆除攤架,0,0
113,8,金山分局,拆除攤架,0,0
113,8,林口分局,拆除攤架,0,0
113,8,總　　　計,勸導,994,994
113,8,板橋分局,勸導,169,169
113,8,海山分局,勸導,48,48
113,8,中和分局,勸導,263,263
113,8,永和分局,勸導,0,0
113,8,三重分局,勸導,38,38
113,8,新莊分局,勸導,226,226
113,8,土城分局,勸導,82,82
113,8,新店分局,勸導,0,0
113,8,蘆洲分局,勸導,84,84
113,8,三峽分局,勸導,32,32
113,8,樹林分局,勸導,5,5
113,8,汐止分局,勸導,0,0
113,8,淡水分局,勸導,0,0
113,8,瑞芳分局,勸導,40,40
113,8,金山分局,勸導,7,7
113,8,林口分局,勸導,0,0
113,9,總　　　計,總計,2614,2614
113,9,板橋分局,總計,477,477
113,9,海山分局,總計,156,156
113,9,中和分局,總計,235,235
113,9,永和分局,總計,43,43
113,9,三重分局,總計,322,322
113,9,新莊分局,總計,397,397
113,9,土城分局,總計,193,193
113,9,新店分局,總計,319,319
113,9,蘆洲分局,總計,205,205
113,9,三峽分局,總計,66,66
113,9,樹林分局,總計,38,38
113,9,汐止分局,總計,29,29
113,9,淡水分局,總計,58,58
113,9,瑞芳分局,總計,50,50
113,9,金山分局,總計,4,4
113,9,林口分局,總計,22,22
113,9,總　　　計,罰鍰,1805,1805
113,9,板橋分局,罰鍰,329,329
113,9,海山分局,罰鍰,108,108
113,9,中和分局,罰鍰,126,126
113,9,永和分局,罰鍰,43,43
113,9,三重分局,罰鍰,287,287
113,9,新莊分局,罰鍰,165,165
113,9,土城分局,罰鍰,121,121
113,9,新店分局,罰鍰,319,319
113,9,蘆洲分局,罰鍰,121,121
113,9,三峽分局,罰鍰,33,33
113,9,樹林分局,罰鍰,33,33
113,9,汐止分局,罰鍰,29,29
113,9,淡水分局,罰鍰,58,58
113,9,瑞芳分局,罰鍰,10,10
113,9,金山分局,罰鍰,1,1
113,9,林口分局,罰鍰,22,22
113,9,總　　　計,没入攤架,0,0
113,9,板橋分局,没入攤架,0,0
113,9,海山分局,没入攤架,0,0
113,9,中和分局,没入攤架,0,0
113,9,永和分局,没入攤架,0,0
113,9,三重分局,没入攤架,0,0
113,9,新莊分局,没入攤架,0,0
113,9,土城分局,没入攤架,0,0
113,9,新店分局,没入攤架,0,0
113,9,蘆洲分局,没入攤架,0,0
113,9,三峽分局,没入攤架,0,0
113,9,樹林分局,没入攤架,0,0
113,9,汐止分局,没入攤架,0,0
113,9,淡水分局,没入攤架,0,0
113,9,瑞芳分局,没入攤架,0,0
113,9,金山分局,没入攤架,0,0
113,9,林口分局,没入攤架,0,0
113,9,總　　　計,拆除攤架,0,0
113,9,板橋分局,拆除攤架,0,0
113,9,海山分局,拆除攤架,0,0
113,9,中和分局,拆除攤架,0,0
113,9,永和分局,拆除攤架,0,0
113,9,三重分局,拆除攤架,0,0
113,9,新莊分局,拆除攤架,0,0
113,9,土城分局,拆除攤架,0,0
113,9,新店分局,拆除攤架,0,0
113,9,蘆洲分局,拆除攤架,0,0
113,9,三峽分局,拆除攤架,0,0
113,9,樹林分局,拆除攤架,0,0
113,9,汐止分局,拆除攤架,0,0
113,9,淡水分局,拆除攤架,0,0
113,9,瑞芳分局,拆除攤架,0,0
113,9,金山分局,拆除攤架,0,0
113,9,林口分局,拆除攤架,0,0
113,9,總　　　計,勸導,809,809
113,9,板橋分局,勸導,148,148
113,9,海山分局,勸導,48,48
113,9,中和分局,勸導,109,109
113,9,永和分局,勸導,0,0
113,9,三重分局,勸導,35,35
113,9,新莊分局,勸導,232,232
113,9,土城分局,勸導,72,72
113,9,新店分局,勸導,0,0
113,9,蘆洲分局,勸導,84,84
113,9,三峽分局,勸導,33,33
113,9,樹林分局,勸導,5,5
113,9,汐止分局,勸導,0,0
113,9,淡水分局,勸導,0,0
113,9,瑞芳分局,勸導,40,40
113,9,金山分局,勸導,3,3
113,9,林口分局,勸導,0,0
113,10,總　　　計,總計,2868,2868
113,10,板橋分局,總計,528,528
113,10,海山分局,總計,137,137
113,10,中和分局,總計,394,394
113,10,永和分局,總計,96,96
113,10,三重分局,總計,354,354
113,10,新莊分局,總計,366,366
113,10,土城分局,總計,235,235
113,10,新店分局,總計,288,288
113,10,蘆洲分局,總計,181,181
113,10,三峽分局,總計,98,98
113,10,樹林分局,總計,41,41
113,10,汐止分局,總計,16,16
113,10,淡水分局,總計,62,62
113,10,瑞芳分局,總計,42,42
113,10,金山分局,總計,4,4
113,10,林口分局,總計,26,26
113,10,總　　　計,罰鍰,2014,2014
113,10,板橋分局,罰鍰,366,366
113,10,海山分局,罰鍰,94,94
113,10,中和分局,罰鍰,193,193
113,10,永和分局,罰鍰,96,96
113,10,三重分局,罰鍰,319,319
113,10,新莊分局,罰鍰,125,125
113,10,土城分局,罰鍰,235,235
113,10,新店分局,罰鍰,288,288
113,10,蘆洲分局,罰鍰,89,89
113,10,三峽分局,罰鍰,66,66
113,10,樹林分局,罰鍰,36,36
113,10,汐止分局,罰鍰,16,16
113,10,淡水分局,罰鍰,62,62
113,10,瑞芳分局,罰鍰,2,2
113,10,金山分局,罰鍰,1,1
113,10,林口分局,罰鍰,26,26
113,10,總　　　計,没入攤架,0,0
113,10,板橋分局,没入攤架,0,0
113,10,海山分局,没入攤架,0,0
113,10,中和分局,没入攤架,0,0
113,10,永和分局,没入攤架,0,0
113,10,三重分局,没入攤架,0,0
113,10,新莊分局,没入攤架,0,0
113,10,土城分局,没入攤架,0,0
113,10,新店分局,没入攤架,0,0
113,10,蘆洲分局,没入攤架,0,0
113,10,三峽分局,没入攤架,0,0
113,10,樹林分局,没入攤架,0,0
113,10,汐止分局,没入攤架,0,0
113,10,淡水分局,没入攤架,0,0
113,10,瑞芳分局,没入攤架,0,0
113,10,金山分局,没入攤架,0,0
113,10,林口分局,没入攤架,0,0
113,10,總　　　計,拆除攤架,0,0
113,10,板橋分局,拆除攤架,0,0
113,10,海山分局,拆除攤架,0,0
113,10,中和分局,拆除攤架,0,0
113,10,永和分局,拆除攤架,0,0
113,10,三重分局,拆除攤架,0,0
113,10,新莊分局,拆除攤架,0,0
113,10,土城分局,拆除攤架,0,0
113,10,新店分局,拆除攤架,0,0
113,10,蘆洲分局,拆除攤架,0,0
113,10,三峽分局,拆除攤架,0,0
113,10,樹林分局,拆除攤架,0,0
113,10,汐止分局,拆除攤架,0,0
113,10,淡水分局,拆除攤架,0,0
113,10,瑞芳分局,拆除攤架,0,0
113,10,金山分局,拆除攤架,0,0
113,10,林口分局,拆除攤架,0,0
113,10,總　　　計,勸導,854,854
113,10,板橋分局,勸導,162,162
113,10,海山分局,勸導,43,43
113,10,中和分局,勸導,201,201
113,10,永和分局,勸導,0,0
113,10,三重分局,勸導,35,35
113,10,新莊分局,勸導,241,241
113,10,土城分局,勸導,0,0
113,10,新店分局,勸導,0,0
113,10,蘆洲分局,勸導,92,92
113,10,三峽分局,勸導,32,32
113,10,樹林分局,勸導,5,5
113,10,汐止分局,勸導,0,0
113,10,淡水分局,勸導,0,0
113,10,瑞芳分局,勸導,40,40
113,10,金山分局,勸導,3,3
113,10,林口分局,勸導,0,0
113,11,總　　　計,總計,3534,3534
113,11,板橋分局,總計,816,816
113,11,海山分局,總計,336,336
113,11,中和分局,總計,426,426
113,11,永和分局,總計,90,90
113,11,三重分局,總計,351,351
113,11,新莊分局,總計,407,407
113,11,土城分局,總計,255,255
113,11,新店分局,總計,392,392
113,11,蘆洲分局,總計,191,191
113,11,三峽分局,總計,73,73
113,11,樹林分局,總計,47,47
113,11,汐止分局,總計,37,37
113,11,淡水分局,總計,39,39
113,11,瑞芳分局,總計,43,43
113,11,金山分局,總計,5,5
113,11,林口分局,總計,26,26
113,11,總　　　計,罰鍰,2593,2593
113,11,板橋分局,罰鍰,582,582
113,11,海山分局,罰鍰,250,250
113,11,中和分局,罰鍰,220,220
113,11,永和分局,罰鍰,90,90
113,11,三重分局,罰鍰,328,328
113,11,新莊分局,罰鍰,178,178
113,11,土城分局,罰鍰,255,255
113,11,新店分局,罰鍰,392,392
113,11,蘆洲分局,罰鍰,112,112
113,11,三峽分局,罰鍰,38,38
113,11,樹林分局,罰鍰,42,42
113,11,汐止分局,罰鍰,37,37
113,11,淡水分局,罰鍰,39,39
113,11,瑞芳分局,罰鍰,3,3
113,11,金山分局,罰鍰,1,1
113,11,林口分局,罰鍰,26,26
113,11,總　　　計,没入攤架,0,0
113,11,板橋分局,没入攤架,0,0
113,11,海山分局,没入攤架,0,0
113,11,中和分局,没入攤架,0,0
113,11,永和分局,没入攤架,0,0
113,11,三重分局,没入攤架,0,0
113,11,新莊分局,没入攤架,0,0
113,11,土城分局,没入攤架,0,0
113,11,新店分局,没入攤架,0,0
113,11,蘆洲分局,没入攤架,0,0
113,11,三峽分局,没入攤架,0,0
113,11,樹林分局,没入攤架,0,0
113,11,汐止分局,没入攤架,0,0
113,11,淡水分局,没入攤架,0,0
113,11,瑞芳分局,没入攤架,0,0
113,11,金山分局,没入攤架,0,0
113,11,林口分局,没入攤架,0,0
113,11,總　　　計,拆除攤架,0,0
113,11,板橋分局,拆除攤架,0,0
113,11,海山分局,拆除攤架,0,0
113,11,中和分局,拆除攤架,0,0
113,11,永和分局,拆除攤架,0,0
113,11,三重分局,拆除攤架,0,0
113,11,新莊分局,拆除攤架,0,0
113,11,土城分局,拆除攤架,0,0
113,11,新店分局,拆除攤架,0,0
113,11,蘆洲分局,拆除攤架,0,0
113,11,三峽分局,拆除攤架,0,0
113,11,樹林分局,拆除攤架,0,0
113,11,汐止分局,拆除攤架,0,0
113,11,淡水分局,拆除攤架,0,0
113,11,瑞芳分局,拆除攤架,0,0
113,11,金山分局,拆除攤架,0,0
113,11,林口分局,拆除攤架,0,0
113,11,總　　　計,勸導,941,941
113,11,板橋分局,勸導,234,234
113,11,海山分局,勸導,86,86
113,11,中和分局,勸導,206,206
113,11,永和分局,勸導,0,0
113,11,三重分局,勸導,23,23
113,11,新莊分局,勸導,229,229
113,11,土城分局,勸導,0,0
113,11,新店分局,勸導,0,0
113,11,蘆洲分局,勸導,79,79
113,11,三峽分局,勸導,35,35
113,11,樹林分局,勸導,5,5
113,11,汐止分局,勸導,0,0
113,11,淡水分局,勸導,0,0
113,11,瑞芳分局,勸導,40,40
113,11,金山分局,勸導,4,4
113,11,林口分局,勸導,0,0
113,12,總　　　計,總計,4880,4880
113,12,板橋分局,總計,1112,1112
113,12,海山分局,總計,1022,1022
113,12,中和分局,總計,423,423
113,12,永和分局,總計,130,130
113,12,三重分局,總計,361,361
113,12,新莊分局,總計,589,589
113,12,土城分局,總計,160,160
113,12,新店分局,總計,459,459
113,12,蘆洲分局,總計,301,301
113,12,三峽分局,總計,89,89
113,12,樹林分局,總計,57,57
113,12,汐止分局,總計,40,40
113,12,淡水分局,總計,55,55
113,12,瑞芳分局,總計,44,44
113,12,金山分局,總計,4,4
113,12,林口分局,總計,34,34
113,12,總　　　計,罰鍰,3519,3519
113,12,板橋分局,罰鍰,753,753
113,12,海山分局,罰鍰,672,672
113,12,中和分局,罰鍰,207,207
113,12,永和分局,罰鍰,130,130
113,12,三重分局,罰鍰,329,329
113,12,新莊分局,罰鍰,366,366
113,12,土城分局,罰鍰,160,160
113,12,新店分局,罰鍰,459,459
113,12,蘆洲分局,罰鍰,205,205
113,12,三峽分局,罰鍰,52,52
113,12,樹林分局,罰鍰,52,52
113,12,汐止分局,罰鍰,40,40
113,12,淡水分局,罰鍰,55,55
113,12,瑞芳分局,罰鍰,4,4
113,12,金山分局,罰鍰,1,1
113,12,林口分局,罰鍰,34,34
113,12,總　　　計,没入攤架,0,0
113,12,板橋分局,没入攤架,0,0
113,12,海山分局,没入攤架,0,0
113,12,中和分局,没入攤架,0,0
113,12,永和分局,没入攤架,0,0
113,12,三重分局,没入攤架,0,0
113,12,新莊分局,没入攤架,0,0
113,12,土城分局,没入攤架,0,0
113,12,新店分局,没入攤架,0,0
113,12,蘆洲分局,没入攤架,0,0
113,12,三峽分局,没入攤架,0,0
113,12,樹林分局,没入攤架,0,0
113,12,汐止分局,没入攤架,0,0
113,12,淡水分局,没入攤架,0,0
113,12,瑞芳分局,没入攤架,0,0
113,12,金山分局,没入攤架,0,0
113,12,林口分局,没入攤架,0,0
113,12,總　　　計,拆除攤架,0,0
113,12,板橋分局,拆除攤架,0,0
113,12,海山分局,拆除攤架,0,0
113,12,中和分局,拆除攤架,0,0
113,12,永和分局,拆除攤架,0,0
113,12,三重分局,拆除攤架,0,0
113,12,新莊分局,拆除攤架,0,0
113,12,土城分局,拆除攤架,0,0
113,12,新店分局,拆除攤架,0,0
113,12,蘆洲分局,拆除攤架,0,0
113,12,三峽分局,拆除攤架,0,0
113,12,樹林分局,拆除攤架,0,0
113,12,汐止分局,拆除攤架,0,0
113,12,淡水分局,拆除攤架,0,0
113,12,瑞芳分局,拆除攤架,0,0
113,12,金山分局,拆除攤架,0,0
113,12,林口分局,拆除攤架,0,0
113,12,總　　　計,勸導,1361,1361
113,12,板橋分局,勸導,359,359
113,12,海山分局,勸導,350,350
113,12,中和分局,勸導,216,216
113,12,永和分局,勸導,0,0
113,12,三重分局,勸導,32,32
113,12,新莊分局,勸導,223,223
113,12,土城分局,勸導,0,0
113,12,新店分局,勸導,0,0
113,12,蘆洲分局,勸導,96,96
113,12,三峽分局,勸導,37,37
113,12,樹林分局,勸導,5,5
113,12,汐止分局,勸導,0,0
113,12,淡水分局,勸導,0,0
113,12,瑞芳分局,勸導,40,40
113,12,金山分局,勸導,3,3
113,12,林口分局,勸導,0,0
114,1,總　　　計,總計,2974,2974
114,1,板橋分局,總計,267,267
114,1,海山分局,總計,89,89
114,1,中和分局,總計,346,346
114,1,永和分局,總計,126,126
114,1,三重分局,總計,426,426
114,1,新莊分局,總計,532,532
114,1,土城分局,總計,224,224
114,1,新店分局,總計,302,302
114,1,蘆洲分局,總計,319,319
114,1,三峽分局,總計,102,102
114,1,樹林分局,總計,27,27
114,1,汐止分局,總計,67,67
114,1,淡水分局,總計,76,76
114,1,瑞芳分局,總計,44,44
114,1,金山分局,總計,2,2
114,1,林口分局,總計,25,25
114,1,總　　　計,罰鍰,2231,2231
114,1,板橋分局,罰鍰,162,162
114,1,海山分局,罰鍰,64,64
114,1,中和分局,罰鍰,164,164
114,1,永和分局,罰鍰,126,126
114,1,三重分局,罰鍰,426,426
114,1,新莊分局,罰鍰,313,313
114,1,土城分局,罰鍰,188,188
114,1,新店分局,罰鍰,302,302
114,1,蘆洲分局,罰鍰,239,239
114,1,三峽分局,罰鍰,52,52
114,1,樹林分局,罰鍰,22,22
114,1,汐止分局,罰鍰,67,67
114,1,淡水分局,罰鍰,76,76
114,1,瑞芳分局,罰鍰,4,4
114,1,金山分局,罰鍰,1,1
114,1,林口分局,罰鍰,25,25
114,1,總　　　計,没入攤架,0,0
114,1,板橋分局,没入攤架,0,0
114,1,海山分局,没入攤架,0,0
114,1,中和分局,没入攤架,0,0
114,1,永和分局,没入攤架,0,0
114,1,三重分局,没入攤架,0,0
114,1,新莊分局,没入攤架,0,0
114,1,土城分局,没入攤架,0,0
114,1,新店分局,没入攤架,0,0
114,1,蘆洲分局,没入攤架,0,0
114,1,三峽分局,没入攤架,0,0
114,1,樹林分局,没入攤架,0,0
114,1,汐止分局,没入攤架,0,0
114,1,淡水分局,没入攤架,0,0
114,1,瑞芳分局,没入攤架,0,0
114,1,金山分局,没入攤架,0,0
114,1,林口分局,没入攤架,0,0
114,1,總　　　計,拆除攤架,0,0
114,1,板橋分局,拆除攤架,0,0
114,1,海山分局,拆除攤架,0,0
114,1,中和分局,拆除攤架,0,0
114,1,永和分局,拆除攤架,0,0
114,1,三重分局,拆除攤架,0,0
114,1,新莊分局,拆除攤架,0,0
114,1,土城分局,拆除攤架,0,0
114,1,新店分局,拆除攤架,0,0
114,1,蘆洲分局,拆除攤架,0,0
114,1,三峽分局,拆除攤架,0,0
114,1,樹林分局,拆除攤架,0,0
114,1,汐止分局,拆除攤架,0,0
114,1,淡水分局,拆除攤架,0,0
114,1,瑞芳分局,拆除攤架,0,0
114,1,金山分局,拆除攤架,0,0
114,1,林口分局,拆除攤架,0,0
114,1,總　　　計,勸導,743,743
114,1,板橋分局,勸導,105,105
114,1,海山分局,勸導,25,25
114,1,中和分局,勸導,182,182
114,1,永和分局,勸導,0,0
114,1,三重分局,勸導,0,0
114,1,新莊分局,勸導,219,219
114,1,土城分局,勸導,36,36
114,1,新店分局,勸導,0,0
114,1,蘆洲分局,勸導,80,80
114,1,三峽分局,勸導,50,50
114,1,樹林分局,勸導,5,5
114,1,汐止分局,勸導,0,0
114,1,淡水分局,勸導,0,0
114,1,瑞芳分局,勸導,40,40
114,1,金山分局,勸導,1,1
114,1,林口分局,勸導,0,0
114,2,總　　　計,總計,2901,2901
114,2,板橋分局,總計,257,257
114,2,海山分局,總計,84,84
114,2,中和分局,總計,325,325
114,2,永和分局,總計,95,95
114,2,三重分局,總計,364,364
114,2,新莊分局,總計,612,612
114,2,土城分局,總計,125,125
114,2,新店分局,總計,414,414
114,2,蘆洲分局,總計,253,253
114,2,三峽分局,總計,133,133
114,2,樹林分局,總計,64,64
114,2,汐止分局,總計,61,61
114,2,淡水分局,總計,28,28
114,2,瑞芳分局,總計,52,52
114,2,金山分局,總計,3,3
114,2,林口分局,總計,31,31
114,2,總　　　計,罰鍰,2156,2156
114,2,板橋分局,罰鍰,157,157
114,2,海山分局,罰鍰,74,74
114,2,中和分局,罰鍰,154,154
114,2,永和分局,罰鍰,95,95
114,2,三重分局,罰鍰,349,349
114,2,新莊分局,罰鍰,346,346
114,2,土城分局,罰鍰,120,120
114,2,新店分局,罰鍰,414,414
114,2,蘆洲分局,罰鍰,168,168
114,2,三峽分局,罰鍰,87,87
114,2,樹林分局,罰鍰,59,59
114,2,汐止分局,罰鍰,61,61
114,2,淡水分局,罰鍰,28,28
114,2,瑞芳分局,罰鍰,12,12
114,2,金山分局,罰鍰,1,1
114,2,林口分局,罰鍰,31,31
114,2,總　　　計,没入攤架,0,0
114,2,板橋分局,没入攤架,0,0
114,2,海山分局,没入攤架,0,0
114,2,中和分局,没入攤架,0,0
114,2,永和分局,没入攤架,0,0
114,2,三重分局,没入攤架,0,0
114,2,新莊分局,没入攤架,0,0
114,2,土城分局,没入攤架,0,0
114,2,新店分局,没入攤架,0,0
114,2,蘆洲分局,没入攤架,0,0
114,2,三峽分局,没入攤架,0,0
114,2,樹林分局,没入攤架,0,0
114,2,汐止分局,没入攤架,0,0
114,2,淡水分局,没入攤架,0,0
114,2,瑞芳分局,没入攤架,0,0
114,2,金山分局,没入攤架,0,0
114,2,林口分局,没入攤架,0,0
114,2,總　　　計,拆除攤架,0,0
114,2,板橋分局,拆除攤架,0,0
114,2,海山分局,拆除攤架,0,0
114,2,中和分局,拆除攤架,0,0
114,2,永和分局,拆除攤架,0,0
114,2,三重分局,拆除攤架,0,0
114,2,新莊分局,拆除攤架,0,0
114,2,土城分局,拆除攤架,0,0
114,2,新店分局,拆除攤架,0,0
114,2,蘆洲分局,拆除攤架,0,0
114,2,三峽分局,拆除攤架,0,0
114,2,樹林分局,拆除攤架,0,0
114,2,汐止分局,拆除攤架,0,0
114,2,淡水分局,拆除攤架,0,0
114,2,瑞芳分局,拆除攤架,0,0
114,2,金山分局,拆除攤架,0,0
114,2,林口分局,拆除攤架,0,0
114,2,總　　　計,勸導,745,745
114,2,板橋分局,勸導,100,100
114,2,海山分局,勸導,10,10
114,2,中和分局,勸導,171,171
114,2,永和分局,勸導,0,0
114,2,三重分局,勸導,15,15
114,2,新莊分局,勸導,266,266
114,2,土城分局,勸導,5,5
114,2,新店分局,勸導,0,0
114,2,蘆洲分局,勸導,85,85
114,2,三峽分局,勸導,46,46
114,2,樹林分局,勸導,5,5
114,2,汐止分局,勸導,0,0
114,2,淡水分局,勸導,0,0
114,2,瑞芳分局,勸導,40,40
114,2,金山分局,勸導,2,2
114,2,林口分局,勸導,0,0
114,3,總　　　計,總計,2977,2977
114,3,板橋分局,總計,190,190
114,3,海山分局,總計,111,111
114,3,中和分局,總計,400,400
114,3,永和分局,總計,104,104
114,3,三重分局,總計,380,380
114,3,新莊分局,總計,516,516
114,3,土城分局,總計,140,140
114,3,新店分局,總計,504,504
114,3,蘆洲分局,總計,243,243
114,3,三峽分局,總計,147,147
114,3,樹林分局,總計,31,31
114,3,汐止分局,總計,63,63
114,3,淡水分局,總計,31,31
114,3,瑞芳分局,總計,83,83
114,3,金山分局,總計,2,2
114,3,林口分局,總計,32,32
114,3,總　　　計,罰鍰,2239,2239
114,3,板橋分局,罰鍰,106,106
